CustomerId,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ContractLengthMonths,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,ChangedPlan,ChangedPlanPositive,ChangedPlanNegative,InternetServicesDensity,Complaint,HasComplaint,anger_score,TenureBin,MonthlyChargesBin,ServiceDensityBin,AngerBin,ChurnProbability,RiskCategory
2080-SRCDE,Female,0,No,1,1,1,0,25.4,25.4,0,1,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0,0,0,0.0,,0,0.0,0-12 Mo,Low,,Very Low,0.6259656,Medium Risk
9577-WJVCQ,Female,0,No,0,68,1,0,54.45,3687.75,0,1,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1,1,0,0.1666666666666666,,0,0.0,61-72 Mo,Low,Very Low,Very Low,0.19846651,Low Risk
9512-UIBFX,Male,0,Yes,1,18,1,0,95.15,1779.95,1,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,1,0,1,0.5,"Your customer service has been unhelpful in addressing my concerns about the poor streaming quality and lack of tech support. Every time I call, I am put on hold for long periods and given no clear resolution.",1,6.5,13-24 Mo,Very High,Medium,High,0.96421045,High Risk
6202-DYYFX,Female,0,No,0,22,1,1,76.0,1783.6,0,12,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,1,0,1,0.0,,0,0.0,13-24 Mo,Medium,,Very Low,0.38490158,Medium Risk
3808-HFKDE,Female,0,No,0,20,1,1,44.35,927.15,0,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,0,1,0.0,,0,0.0,13-24 Mo,Low,,Very Low,0.65508705,Medium Risk
5583-SXDAG,Male,0,Yes,0,1,1,0,70.0,70.0,1,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0,0,0,0.0,,0,0.0,0-12 Mo,Medium,,Very Low,0.9269832,High Risk
3488-PGMQJ,Male,1,No,0,8,1,1,74.5,606.55,1,1,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,0,1,0.1666666666666666,,0,0.0,0-12 Mo,Medium,Very Low,Very Low,0.8493263,High Risk
3580-REOAC,Male,0,No,0,10,1,1,44.85,435.4,1,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,1,1,0,0.0,,0,0.0,0-12 Mo,Low,,Very Low,0.5808573,Medium Risk
7534-BFESC,Male,1,No,0,24,1,1,76.1,1712.7,1,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.0,"The internet service is too expensive for the limited features I receive. There’s no online security, backup, or tech support included, and I feel like I’m not getting value for the high monthly charges.",1,5.0,13-24 Mo,Medium,,Medium,0.88757753,High Risk
3727-OWVYD,Male,0,No,0,35,1,0,61.2,2021.2,0,12,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,1,1,0,0.5,,0,0.0,25-36 Mo,Medium,Medium,Very Low,0.11483061,Low Risk
2294-SALNE,Male,0,Yes,1,23,1,0,86.8,1940.8,0,12,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,1,1,0,0.5,,0,0.0,13-24 Mo,High,Medium,Very Low,0.23557664,Low Risk
4847-TAJYI,Female,1,No,0,6,1,1,89.35,567.8,0,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,0,1,0.3333333333333333,,0,0.0,0-12 Mo,High,Low,Very Low,0.91728216,High Risk
1563-IWQEX,Female,0,No,0,12,1,0,19.7,220.35,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,1,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.27932352,Low Risk
8203-XJZRC,Male,0,No,0,1,1,0,20.25,20.25,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0,0,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.68657494,Medium Risk
6556-DBKZF,Female,0,Yes,1,71,1,0,76.05,5436.45,0,24,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,1,0,1,0.1666666666666666,,0,0.0,61-72 Mo,Medium,Very Low,Very Low,0.08711547,Low Risk
6851-WEFYX,Male,1,Yes,0,35,1,1,100.8,3437.5,0,1,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,1,1,0,0.5,,0,0.0,25-36 Mo,Very High,Medium,Very Low,0.8582567,High Risk
2985-JUUBZ,Male,0,Yes,1,40,1,1,74.55,3015.75,0,1,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,1,0,1,0.5,,0,0.0,37-48 Mo,Medium,Medium,Very Low,0.65786564,Medium Risk
6390-DSAZX,Female,0,No,1,1,1,1,73.6,73.6,1,1,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,0,0,0,0.1666666666666666,,0,0.0,0-12 Mo,Medium,Very Low,Very Low,0.9045566,High Risk
0895-LMRSF,Male,0,No,0,23,1,1,64.9,1509.8,0,12,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,1,0,1,0.3333333333333333,,0,0.0,13-24 Mo,Medium,Low,Very Low,0.37082943,Medium Risk
8098-LLAZX,Female,1,No,0,4,1,1,95.45,396.1,1,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,0,1,0.3333333333333333,,0,0.0,0-12 Mo,Very High,Low,Very Low,0.9448204,High Risk
8266-VBFQL,Male,0,No,0,4,1,1,90.4,356.65,0,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,1,1,0,0.5,,0,0.0,0-12 Mo,High,Medium,Very Low,0.85220724,High Risk
8181-YHCMF,Female,0,Yes,1,68,0,0,60.3,4109.0,0,24,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,1,0,1,0.8333333333333334,,0,0.0,61-72 Mo,Medium,Very High,Very Low,0.048375323,Low Risk
2240-HSJQD,Male,0,No,1,38,1,1,81.85,3141.7,0,1,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1,0,1,0.1666666666666666,,0,0.0,37-48 Mo,High,Very Low,Very Low,0.71360755,High Risk
1248-DYXUB,Male,0,Yes,1,52,1,0,24.8,1229.1,0,24,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,1,0,0.0,,0,0.0,49-60 Mo,Very Low,,Very Low,0.05052613,Low Risk
0265-EDXBD,Male,1,Yes,0,32,1,1,74.9,2303.35,1,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.0,,0,0.0,25-36 Mo,Medium,,Very Low,0.8000012,High Risk
4115-BNPJY,Male,0,Yes,1,29,1,0,75.55,2054.4,0,24,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,1,1,0,0.6666666666666666,,0,0.0,25-36 Mo,Medium,High,Very Low,0.070226006,Low Risk
3167-SNQPL,Male,1,Yes,1,38,1,0,101.15,3741.85,0,1,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,1,0,0.5,"The multiple lines on my phone service have frequent call drops, which is inconvenient and unprofessional when I use the lines for important calls.",1,5.0,37-48 Mo,Very High,Medium,Medium,0.8612559,High Risk
4091-TVOCN,Male,0,No,1,48,1,1,78.75,3682.45,0,12,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,1,1,0,0.6666666666666666,,0,0.0,37-48 Mo,Medium,High,Very Low,0.2805064,Low Risk
1098-TDVUQ,Female,0,No,0,1,1,1,19.25,19.25,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,0,0,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.72704434,High Risk
7277-OZCGZ,Female,0,No,0,22,1,1,89.05,1886.25,0,1,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,1,1,0,0.5,,0,0.0,13-24 Mo,High,Medium,Very Low,0.6591149,Medium Risk
1557-EMYVT,Female,0,No,0,43,1,0,115.05,4895.1,0,24,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,1,1,0,1.0,,0,0.0,37-48 Mo,Very High,Very High,Very Low,0.28903928,Low Risk
2799-ARNLO,Female,1,Yes,0,5,1,1,69.35,341.6,0,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.0,,0,0.0,0-12 Mo,Medium,,Very Low,0.88887954,High Risk
7563-BIUPC,Male,0,No,0,5,1,1,80.6,415.55,1,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,1,0,1,0.1666666666666666,,0,0.0,0-12 Mo,High,Very Low,Very Low,0.90350765,High Risk
5027-YOCXN,Male,0,Yes,1,51,1,0,110.05,5686.4,0,12,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,1,0,1,0.8333333333333334,,0,0.0,49-60 Mo,Very High,Very High,Very Low,0.43217343,Medium Risk
3973-SKMLN,Male,0,No,0,71,1,1,19.9,1355.1,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,0,0.0,,0,0.0,61-72 Mo,Very Low,,Very Low,0.031729646,Low Risk
2321-OMBXY,Female,0,Yes,1,38,1,0,80.3,3058.65,1,12,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,1,0,1,0.8333333333333334,,0,0.0,37-48 Mo,High,Very High,Very Low,0.26953256,Low Risk
2840-XANRC,Male,1,Yes,0,24,1,1,93.15,2231.05,1,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,1,1,0,0.5,,0,0.0,13-24 Mo,High,Medium,Very Low,0.83708125,High Risk
6745-JEFZB,Male,0,Yes,0,35,1,1,91.5,3236.35,0,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,1,0,1,0.3333333333333333,,0,0.0,25-36 Mo,High,Low,Very Low,0.7088649,High Risk
5020-ZSTTY,Female,1,No,0,54,1,0,82.45,4350.1,1,12,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,1,1,0,0.8333333333333334,,0,0.0,49-60 Mo,High,Very High,Very Low,0.32771453,Medium Risk
9880-TDQAC,Female,0,Yes,1,72,0,1,60.0,4264.0,0,24,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,1,0,0.8333333333333334,,0,0.0,61-72 Mo,Medium,Very High,Very Low,0.07979129,Low Risk
8705-WZCYL,Male,0,No,0,1,1,1,44.8,44.8,0,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0,0,0,0.0,,0,0.0,0-12 Mo,Low,,Very Low,0.87269175,High Risk
7102-JJVTX,Female,0,Yes,1,9,1,0,48.6,422.3,0,12,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1,1,0,0.1666666666666666,"The internet speeds with my DSL service are much slower than what was advertised, making it difficult for my family to use the internet efficiently. This has been an ongoing issue, and I would like it resolved as soon as possible.",1,5.0,0-12 Mo,Low,Very Low,Medium,0.46239656,Medium Risk
8626-PTQGE,Male,0,No,0,69,0,1,60.05,4176.7,0,24,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,1,0,1,0.8333333333333334,"The streaming services I pay for often buffer or fail to load properly, especially during peak hours. This has been an ongoing issue despite having a long-term contract, and I expect a resolution or compensation for the inconvenience.",1,6.0,61-72 Mo,Medium,Very High,High,0.4209148,Medium Risk
4983-CLMLV,Female,0,Yes,0,52,1,1,102.7,5138.1,0,1,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,1,1,0,0.6666666666666666,"Customer support took too long to resolve my recent tech issue, even though I specifically pay for Tech Support services.",1,5.0,49-60 Mo,Very High,High,Medium,0.7872584,High Risk
5701-YVSVF,Female,1,Yes,0,11,1,1,82.9,880.05,0,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,1,1,0,0.3333333333333333,,0,0.0,0-12 Mo,High,Low,Very Low,0.82698536,High Risk
5804-LEPIM,Female,1,No,0,2,1,1,70.35,139.05,1,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.0,,0,0.0,0-12 Mo,Medium,,Very Low,0.90339744,High Risk
5697-GOMBF,Female,1,Yes,1,28,0,1,35.9,973.65,0,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,1,1,0,0.1666666666666666,,0,0.0,25-36 Mo,Low,Very Low,Very Low,0.6664811,Medium Risk
2739-CACDQ,Female,1,No,0,17,1,1,82.65,1470.05,0,1,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,1,0,1,0.1666666666666666,"The monthly charges for my services seem too high, especially considering that I don’t use streaming services or advanced features like online security. I’d like a detailed breakdown of these charges.",1,5.0,13-24 Mo,High,Very Low,Medium,0.87078184,High Risk
9385-EHGDO,Female,0,Yes,1,35,1,1,19.85,739.35,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,0,1,0.0,,0,0.0,25-36 Mo,Very Low,,Very Low,0.058810413,Low Risk
9498-FIMXL,Female,0,No,0,8,1,1,19.2,161.95,0,12,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,0,1,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.049518224,Low Risk
2379-GYFLQ,Male,0,No,0,46,1,1,94.9,4422.95,0,12,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,1,0,1,0.5,,0,0.0,37-48 Mo,Very High,Medium,Very Low,0.44544908,Medium Risk
0122-OAHPZ,Female,0,No,0,7,1,1,73.85,511.25,1,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.0,"The customer support team has been unhelpful in addressing my complaints about the internet service. Each time I call, I am either put on hold for an extended period or given generic responses without any real action being taken.",1,6.5,0-12 Mo,Medium,,High,0.98210126,High Risk
2868-SNELZ,Female,0,No,0,2,1,0,80.6,155.8,1,1,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,1,1,0,0.1666666666666666,,0,0.0,0-12 Mo,High,Very Low,Very Low,0.87410605,High Risk
4322-RCYMT,Male,0,Yes,1,68,1,1,75.8,5293.95,1,12,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,1,0,1,0.6666666666666666,,0,0.0,61-72 Mo,Medium,High,Very Low,0.2967047,Low Risk
6680-NENYN,Female,0,No,0,43,1,1,104.6,4759.85,1,24,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,1,0,1,0.6666666666666666,,0,0.0,37-48 Mo,Very High,High,Very Low,0.506449,Medium Risk
2088-IEBAU,Female,0,No,0,68,1,1,88.15,6148.45,0,24,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,1,1.0,,0,0.0,61-72 Mo,High,Very High,Very Low,0.12525482,Low Risk
7982-VCELR,Female,0,No,0,36,1,1,94.8,3565.65,0,1,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,1,0,1,0.5,,0,0.0,25-36 Mo,Very High,Medium,Very Low,0.6900156,Medium Risk
1343-EHPYB,Male,0,Yes,0,63,1,1,103.4,6603.0,1,1,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,1,0,1,0.6666666666666666,,0,0.0,61-72 Mo,Very High,High,Very Low,0.7917333,High Risk
6035-BXTTY,Female,1,No,0,32,1,0,54.65,1830.1,0,1,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,1,0,1,0.3333333333333333,,0,0.0,25-36 Mo,Low,Low,Very Low,0.31652945,Medium Risk
